c,x,y,z
0,0.19393,4.09437,13.9
1,4.03318,1.72997,4.45
2,4.40521,1.42013,10.9
3,0.98409,5.00375,15.65
4,1.18389,2.78917,16.5
5,6.32174,0.0059,11.35
6,4.05077,5.79127,3.5
7,6.76777,1.55894,11.9
8,0.94689,7.14526,16.2
9,2.64812,6.36893,14.8
10,0.71774,1.6281,3.5
11,3.50261,6.31274,17.95
12,7.29885,7.35474,5.55
13,2.81908,0.58874,7.2
14,4.64899,3.39847,11.4
15,5.96476,2.72331,4.55
16,3.97893,6.13908,7.9
17,5.88616,5.11659,2.95
18,2.7609,4.25498,1.3
19,4.5,0.92558,17.9
20,4.96454,5.99167,6.55
21,4.79749,4.72382,17.5
22,1.84473,4.74721,6.45
23,1.16775,3.24573,9.8
24,0.80272,4.89954,18.45
25,3.09838,4.20594,14.85
26,2.76158,3.09419,2.8
27,2.47961,3.25643,10.95
28,3.92769,3.297,1.4
29,3.15842,2.55013,18.2
30,5.14767,4.35344,9.65
31,0.33375,5.42603,8.4
32,6.02021,2.26146,15.4
33,6.72198,3.36065,6.95
34,2.24767,3.0612,6.55
35,4.34226,6.85948,14.5
