19.000000,0.000000,0.000000
12.613925,2.181047,0.363508
12.351338,1.993536,0.332256
12.267844,2.417130,0.402855
12.285945,2.349519,0.391586
11.876681,2.449850,0.408308
12.009256,2.197778,0.366296
11.556624,2.230071,0.371678
10.227957,2.492987,0.415498
8.202303,2.477338,0.412890
7.902180,2.359506,0.393251
7.670289,2.364631,0.394105
6.200358,1.701160,0.283527
5.190804,1.927814,0.321302
5.845226,1.862499,0.310416
5.681354,2.226485,0.371081
5.532731,1.800292,0.300049
5.763872,1.881426,0.313571
5.104464,1.965310,0.327552
5.153208,1.593075,0.265513
5.456902,1.702324,0.283721
6.000000,1.732274,0.288712
5.312459,1.963384,0.327231
5.212165,2.134235,0.355706
5.296750,1.706996,0.284499
5.147815,1.976473,0.329412
5.115336,2.054137,0.342356
5.322906,1.557399,0.259566
5.185450,1.591522,0.265254
5.088113,1.526198,0.254366
4.743416,1.484384,0.247397
5.071708,1.860788,0.310131
5.212165,1.434582,0.239097
5.431390,1.775209,0.295868
5.131601,1.533040,0.255507
5.472152,1.768874,0.294812
4.994441,1.570529,0.261755
4.972145,1.944831,0.324138
5.291503,1.667559,0.277927
4.830459,1.681482,0.280247
4.881940,1.467102,0.244517
