c,x,y,z
0,6.89603,2.94892,14.65
1,1.08102,2.12208,16.95
2,5.45858,3.87164,10.1
3,2.19084,7.22075,10.7
4,2.42845,3.33834,10.5
5,2.0,1.06078,5.45
6,6.93049,0.95935,14.25
7,4.18316,4.18316,18.0
8,6.18498,4.52402,4.3
9,2.60199,2.07219,17.95
10,4.72912,4.28113,8.15
11,2.88491,4.96812,13.1
12,1.07955,0.00192,14.75
13,2.54614,4.99986,3.75
14,3.39399,6.19158,1.05
15,6.04764,0.36084,7.25
16,5.32519,7.00227,8.05
17,0.42445,6.22968,6.35
18,4.75989,4.19002,5.45
19,2.5656,5.90094,9.05
20,2.285,5.46631,6.0
21,7.10538,5.30663,13.05
22,6.05398,3.02795,2.85
23,2.64563,3.51242,12.4
24,5.98818,5.63595,15.65
25,4.12555,3.76351,6.35
26,0.23699,1.60601,9.6
27,4.849,3.28891,1.35
28,5.89325,6.35386,1.1
29,2.65805,4.4724,15.4
30,1.41181,3.06751,2.55
31,4.55208,0.19718,12.8
32,4.5,3.3792,15.95
33,3.83834,1.61215,13.55
34,6.21631,2.59156,8.2
35,1.41117,5.44665,18.1
