c,Rg
0,2.088482137845569
1,1.9239476880882183
2,1.7395741576604318
3,1.8362341780938507
4,2.200993815915892
5,2.8543154661844934
6,2.040202944464104
7,2.2248615220053582
8,2.259677346923671
9,2.1768068009127495
10,1.6358132326155086
11,2.31824665575085
12,2.1229971934508063
13,2.236895831839292
14,2.3472331116018283
15,2.2832114282299836
16,2.4557721490398903
17,1.906571252405742
18,2.3346480002347247
19,1.9558327471693482
20,2.0897461088132214
21,2.9638094618919077
22,2.0569129650279323
23,2.3227305076999354
24,2.6184774764164
25,1.6784432217981042
26,1.6542804565429647
27,2.8604656659012706
28,2.477022773613517
29,2.407913274725649
30,2.2807192222849353
31,2.222863765078733
32,2.328047278407378
33,2.61433415771588
34,2.448343132201857
35,1.8341842570745175
