19.000000,0.000000,0.000000
12.353587,2.808914,0.468152
12.458821,2.469700,0.411617
11.822765,1.733917,0.288986
12.011568,2.126094,0.354349
11.015141,2.678303,0.446384
9.775252,2.662139,0.443690
8.323327,2.577142,0.429524
7.419943,2.505793,0.417632
6.835366,2.083898,0.347316
5.627314,2.186883,0.364480
5.552777,1.658923,0.276487
5.661763,2.167783,0.361297
4.719934,1.912130,0.318688
5.120764,2.007020,0.334503
5.976807,2.118992,0.353165
4.893306,2.033642,0.338940
5.567764,1.599731,0.266622
5.385165,1.944143,0.324024
5.201496,1.735891,0.289315
5.730038,2.323781,0.387297
5.436502,2.072289,0.345382
4.149967,1.701781,0.283630
4.893306,2.001442,0.333574
5.115336,2.025514,0.337586
5.527708,1.787894,0.297982
5.060742,2.013953,0.335659
5.441609,1.942813,0.323802
4.927248,1.793168,0.298861
5.676462,2.760334,0.460056
5.647025,1.734285,0.289047
5.826186,2.193013,0.365502
5.033223,1.952001,0.325333
5.587685,1.719046,0.286508
5.582711,1.993472,0.332245
5.005552,1.510118,0.251686
5.126185,2.043477,0.340580
5.369668,1.793467,0.298911
5.354126,1.932735,0.322123
5.011099,1.909423,0.318237
4.795832,1.523567,0.253928
