c,x,y,z
0,5.81165,4.39007,17.6
1,5.17865,6.06914,2.35
2,5.8415,2.33781,7.8
3,2.18991,4.41125,12.0
4,0.43582,4.65196,14.15
5,3.11805,1.33926,8.4
6,5.1955,3.19648,3.05
7,6.52809,6.70201,12.85
8,5.16517,2.13253,11.5
9,2.23189,1.16493,16.8
10,0.09855,0.27664,3.8
11,3.08077,5.31333,18.5
12,1.10492,1.72807,3.9
13,4.82381,6.5832,9.95
14,0.53092,0.24815,9.6
15,2.66968,4.86959,2.95
16,1.49391,1.44835,11.85
17,4.4152,0.13926,2.65
18,2.03189,4.97967,6.75
19,5.71887,2.16066,15.05
20,4.55418,3.32645,1.7
21,0.27238,0.92575,16.45
22,7.33111,5.14385,7.4
23,5.33161,6.40706,5.95
24,1.07447,6.27276,18.35
25,3.47973,4.02243,10.7
26,5.96141,3.28311,5.8
27,3.07702,3.82666,17.0
28,7.46963,0.55331,1.05
29,0.46669,3.48115,17.2
30,2.21486,4.04142,3.85
31,3.53932,2.47973,13.45
32,7.1987,7.48867,13.95
33,1.84473,2.92694,9.15
34,2.18316,0.92856,5.8
35,4.20636,5.32406,12.3
