c,x,y,z
0,0.13848,0.87238,14.9
1,5.5,1.5924,1.45
2,4.55749,3.96799,6.45
3,4.70163,3.51661,4.2
4,5.47469,6.33916,9.2
5,0.25227,4.94115,8.85
6,2.02053,3.62682,11.25
7,2.5,2.37249,1.9
8,5.39801,4.55646,15.45
9,0.41614,6.03725,10.2
10,6.84847,5.32339,3.05
11,2.88491,1.41973,7.75
12,2.48134,5.55208,12.5
13,3.27215,3.96941,7.85
14,0.35275,1.1509,11.2
15,1.14817,2.93493,6.0
16,0.73854,0.68852,2.85
17,2.04322,5.04259,16.35
18,0.98504,3.16884,14.4
19,3.96053,2.76658,10.9
20,1.06997,1.67867,4.35
21,5.23073,3.1197,10.85
22,3.39924,1.5,17.15
23,6.93852,0.47155,8.65
24,1.18283,7.21864,15.25
25,2.09694,6.6058,12.7
26,3.1914,5.54833,5.95
27,2.17111,7.36003,1.45
28,4.5,3.78151,4.95
29,4.47317,4.07179,18.9
30,7.25,0.47236,5.15
31,5.02107,6.52677,17.9
32,6.19915,1.6884,17.0
33,3.28228,3.38842,14.55
34,5.09156,1.08554,11.85
35,5.28638,3.45275,17.6
