c,x,y,z
0,3.45492,4.19807,9.4
1,7.07776,1.6952,11.8
2,7.49677,2.5,9.75
3,6.08628,2.40758,13.05
4,1.29111,2.13253,8.2
5,1.1585,0.18939,8.8
6,6.9124,4.31584,10.8
7,6.58665,0.5,10.2
8,4.69246,7.18482,9.75
9,5.78962,1.05311,10.25
10,2.26146,1.64943,9.75
11,3.59198,2.5,10.65
12,2.64435,6.26146,10.2
13,0.5,3.54637,10.3
14,3.73854,6.81061,6.3
15,1.03677,4.63937,9.7
16,6.10601,3.63937,9.05
17,6.78271,5.88345,11.45
18,4.87238,1.63937,8.45
19,4.11805,0.0876,9.45
20,0.3116,6.86152,10.65
21,1.36063,3.36063,9.7
22,2.40174,4.59156,9.4
23,4.89399,2.64435,10.95
24,6.08628,6.40844,10.0
25,2.09437,0.53425,7.7
26,1.01392,6.32198,7.55
27,3.42058,3.54179,7.3
28,2.6884,5.70889,9.45
29,4.36063,3.98075,8.9
30,3.45492,1.21038,9.45
31,5.07306,5.61036,9.95
32,5.3116,4.3503,12.35
33,1.40844,5.34856,9.9
34,2.90563,2.73854,7.3
35,4.64435,5.6884,9.55
