c,x,y,z
0,5.1674,5.12446,16.05
1,5.39801,1.75647,7.25
2,2.8879,2.5,7.75
3,7.09023,0.36084,13.4
4,6.40915,2.03765,11.85
5,3.53765,1.72659,8.9
6,2.81886,4.96352,1.6
7,1.93166,6.30893,16.1
8,2.28962,2.09192,13.85
9,3.13637,1.89305,18.3
10,7.04569,3.82233,4.5
11,5.28113,0.30782,16.0
12,2.06409,0.77271,1.25
13,1.45257,4.20594,11.0
14,1.78584,7.12838,8.9
15,0.39312,1.40174,8.95
16,6.6235,3.80822,11.55
17,4.4533,2.53796,2.9
18,1.46235,0.59294,4.8
19,4.56692,5.8038,12.4
20,3.1585,1.54625,3.35
21,0.07548,3.5656,18.6
22,0.14805,4.44792,6.5
23,7.14698,3.66708,14.85
24,7.32432,1.43203,17.15
25,3.16292,4.66799,7.25
26,1.74766,4.05238,3.85
27,5.32163,5.66839,15.5
28,5.39101,5.07219,8.5
29,4.05077,2.21558,16.25
30,6.15267,0.0059,2.8
31,0.89432,5.09187,17.8
32,3.44582,0.60858,11.2
33,5.12585,6.30697,3.85
34,6.14486,7.29314,6.05
35,2.90349,3.29328,14.35
