c,x,y,z
0,2.54142,4.87265,12.25
1,2.13394,4.20491,18.35
2,7.20903,1.004,18.0
3,5.25375,5.20891,1.3
4,3.96745,0.39292,11.7
5,0.30509,3.38239,1.65
6,3.22303,2.75728,9.4
7,6.89137,2.8116,9.05
8,1.54819,6.05503,1.25
9,7.34616,3.94413,11.75
10,6.0,4.94748,5.8
11,5.04626,4.83995,15.9
12,6.46105,4.30741,14.4
13,5.70163,6.5792,3.8
14,6.62944,1.44582,17.3
15,4.89756,0.16558,15.7
16,3.41278,2.69337,4.0
17,1.28783,5.59962,16.65
18,3.29749,4.02107,7.1
19,5.1703,2.25005,3.05
20,5.58519,1.22089,5.35
21,0.83688,6.57809,7.1
22,2.14217,3.28311,4.9
23,7.4839,3.16975,14.55
24,3.04142,6.47505,16.9
25,1.3503,4.57741,8.35
26,5.22258,0.8788,7.8
27,7.25,5.45327,12.75
28,5.09651,2.42148,4.85
29,1.66455,5.20729,4.2
30,3.83975,3.57418,11.15
31,2.79406,7.10538,7.9
32,0.62836,1.79592,11.8
33,3.46039,7.21437,11.2
34,3.42952,4.32328,16.5
35,2.67502,6.86152,2.7
