c,x,y,z
0,1.94689,2.94923,11.5
1,2.15042,5.09651,15.4
2,0.62836,2.36681,15.4
3,5.27193,3.29367,1.55
4,4.71167,1.82404,8.45
5,6.79493,2.97972,1.85
6,2.65589,5.04394,7.8
7,6.73328,4.967,9.55
8,4.20511,6.12415,1.9
9,0.79596,0.96397,10.25
10,5.9868,5.61582,5.95
11,5.16292,1.06177,13.05
12,1.26263,1.44582,14.35
13,7.16241,6.26134,2.1
14,2.88195,2.32098,17.3
15,3.31354,5.44987,17.35
16,6.99334,0.27128,3.75
17,5.61036,1.90174,16.4
18,1.61331,3.26551,8.45
19,1.89888,4.39098,1.8
20,3.28638,0.75071,5.1
21,5.89399,1.03973,6.15
22,5.99371,3.3503,4.2
23,1.63991,4.84889,14.85
24,7.12042,5.55528,16.7
25,0.52949,3.71887,13.1
26,6.38018,2.08977,10.0
27,3.7393,2.93376,13.6
28,3.0,3.86747,5.25
29,2.43904,1.44745,4.05
30,5.32121,4.93385,11.25
31,3.8116,0.20855,7.35
32,3.21416,7.23116,11.3
33,4.95741,5.97491,10.7
34,4.60034,4.20594,18.3
35,2.12049,5.61509,3.4
