c,x,y,z
0,7.35474,5.97498,3.2
1,1.81481,1.37125,14.4
2,2.19178,5.93603,4.5
3,1.63754,5.34856,11.95
4,5.98818,6.06761,13.25
5,0.18356,0.45555,16.95
6,1.07721,1.54871,8.1
7,3.7254,5.57631,17.75
8,2.76658,0.97053,17.05
9,2.32947,3.76482,13.75
10,7.04454,3.94689,8.7
11,3.1013,3.00325,2.85
12,1.46237,2.84342,15.6
13,3.97314,4.70548,7.65
14,5.42909,4.74995,15.0
15,3.85746,4.49647,12.15
16,3.78099,7.16343,10.95
17,4.81576,5.75204,3.15
18,5.33708,2.54142,10.2
19,2.61509,2.5656,10.85
20,7.14698,2.42908,12.0
21,2.58094,3.57852,5.85
22,1.60193,0.30782,2.35
23,1.01925,0.41168,9.6
24,5.95475,3.59579,17.75
25,7.02745,4.33834,18.4
26,5.30504,1.79969,16.05
27,5.78905,6.51311,10.65
28,3.64239,5.41288,8.1
29,4.73854,3.10103,3.65
30,2.19626,5.82866,14.9
31,7.34191,2.44582,2.95
32,4.0972,1.78089,6.8
33,2.26179,4.0,16.55
34,0.06818,0.42191,5.7
35,0.09113,4.09947,6.7
