c,Rg
0,3.2056058921832546
1,3.773468623163574
2,3.2625844558723687
3,2.6262006172415697
4,2.2819927679114147
5,2.845635372302642
6,3.5666649459964694
7,3.107861591078341
8,2.5911612210937394
9,2.5356603653683587
10,3.9690576066996055
11,2.1374845685992683
12,2.581430613051608
13,3.4270442840733764
14,3.180654695829147
15,3.323897112757854
16,2.8070758782939946
17,4.745960037969136
18,2.308276637580513
19,2.7468302113709173
20,3.237220398057568
21,2.060967716219737
22,1.6328102065151358
23,3.858114145434269
24,2.0017842597293045
25,1.6485644132092625
26,3.263460187730195
27,1.7541673006016274
28,2.5940413150911845
29,2.27960601992976
30,3.502084016482186
31,3.404023789649538
32,2.6941337488142643
33,2.4649268233560204
34,3.2403153676147016
35,4.1855232456647515
