c,Rg
0,2.399069090397357
1,2.052826285612107
2,1.8415696800555774
3,2.2339108130138055
4,1.917251346276747
5,2.1226157738036338
6,2.989996484446094
7,1.8573491012731023
8,1.6448133587127751
9,2.2221543752403883
10,1.65422440877893
11,2.540757909069654
12,2.8274829807622184
13,2.4249790993738483
14,2.229019324837719
15,2.849028030135892
16,1.9736618160414412
17,2.7415947139210783
18,1.9432536781902667
19,2.022532838423149
20,2.495912321396727
21,2.524156220403167
22,1.6235152948155431
23,1.5476969176812363
24,2.076448457944478
25,2.644998686521413
26,1.722674231420439
27,1.9935212737766306
28,2.1290174968280553
29,2.143349542491845
30,1.6874465013445612
31,2.4872783627491315
32,1.805520191468376
33,1.7053889045317492
34,1.6251063085226147
35,1.6696234335921378
