c,x,y,z
0,2.08858,1.63475,18.6
1,6.47984,6.81938,2.15
2,5.86747,2.27039,6.75
3,1.34455,3.25005,14.35
4,5.76536,5.64682,14.15
5,4.69875,6.18107,10.05
6,4.12658,4.44748,1.15
7,5.38985,6.9124,15.55
8,4.71772,2.11026,9.4
9,4.11547,7.04864,16.85
10,5.99827,0.18939,4.0
11,4.83211,5.92282,18.7
12,1.31208,1.55418,4.7
13,6.59968,3.61469,10.65
14,1.63736,0.36578,10.7
15,5.58862,4.08461,4.05
16,3.86054,4.39007,9.55
17,2.21887,4.56868,1.9
18,1.90813,3.54114,6.85
19,6.31043,3.58875,16.0
20,5.55292,3.24165,3.7
21,1.09757,7.44032,16.2
22,6.01762,5.8415,7.05
23,2.99956,6.26177,9.3
24,5.25965,4.20534,15.7
25,3.62585,2.22775,9.0
26,4.47973,5.00927,4.7
27,4.54501,3.79406,18.5
28,2.09651,4.71988,2.35
29,1.50333,3.58969,15.85
30,6.63706,3.97236,4.35
31,3.16292,3.04361,17.65
32,7.12763,1.29175,11.8
33,1.45366,7.32258,6.05
34,7.2721,1.68667,6.65
35,4.54435,4.5,12.1
