c,Rg
0,2.050119934150195
1,2.353293961684345
2,2.257228197524566
3,2.0717868328812212
4,2.0612148331020714
5,2.3891172309872113
6,2.4113464774063473
7,2.5549560131242965
8,2.0293875698101633
9,2.1602059560375255
10,1.9970234997365452
11,2.065894349379948
12,2.1352994589518355
13,1.8332580389295994
14,2.4118861632548088
15,2.1101412227858116
16,2.246341388925557
17,1.705283631687116
18,2.4158639047140054
19,2.152520965983839
20,2.672133319316235
21,1.822991474829216
22,2.2673950690825806
23,2.4754792800789103
24,2.8228419968003875
25,2.369955776000894
26,2.5745791106509044
27,2.065394032963202
28,1.8987656560249873
29,2.2074013085526607
30,2.652518599086536
31,2.5000178139565326
32,2.030380142165501
33,2.149471083778519
34,2.612945047125944
35,1.84522241613308
