c,Rg
0,2.027195336542584
1,2.281280891823714
2,2.01432288953385
3,1.753162865737237
4,2.0153423798451717
5,2.6055867827804158
6,2.045747987534144
7,2.709360515416876
8,2.196871692293385
9,2.591477123533989
10,2.3047595424468907
11,2.814729168587983
12,1.9406722638302425
13,2.352441162728624
14,2.3118781933743824
15,2.0016682182869365
16,2.4988968837068883
17,2.822996842258241
18,1.873818514184338
19,2.1235575860333995
20,2.28217845318897
21,2.1095176743748794
22,1.879664354638881
23,2.372150256623724
24,2.7185155351036716
25,1.7135595388838987
26,2.5206223654089874
27,2.172839627975337
28,2.7312986046384604
29,1.886330213509819
30,2.2670940096299494
31,2.2498333294935424
32,2.2513712680497635
33,2.4349611683351338
34,2.853969341758947
35,2.033965720655095
