c,x,y,z
0,3.40844,0.56719,12.75
1,0.73854,1.81834,9.7
2,0.00192,2.40844,12.4
3,6.36063,1.13273,9.55
4,1.8415,1.34103,11.5
5,1.89399,6.47842,13.9
6,7.02671,3.5,11.4
7,6.9124,7.30925,9.4
8,4.40844,5.27867,10.1
9,5.3886,1.1585,9.0
10,3.0,1.40844,10.1
11,4.05939,3.23342,13.25
12,3.40802,5.97799,9.95
13,2.47973,3.71887,3.55
14,1.83708,7.09023,12.95
15,5.32612,4.70556,14.0
16,6.21038,1.98075,11.35
17,0.59156,4.10601,13.2
18,5.5,2.88281,12.25
19,4.18424,0.07318,6.2
20,0.73885,0.0876,10.5
21,7.0505,2.22125,2.35
22,1.62822,5.6565,8.9
23,6.37287,4.33834,12.8
24,5.35565,6.36063,11.6
25,1.3913,1.66166,18.4
26,1.5,5.26193,12.3
27,2.0,2.28228,10.45
28,1.73854,4.60011,6.55
29,4.73284,4.10601,9.55
30,4.21416,1.59826,8.3
31,6.32174,5.73854,8.35
32,4.40844,2.11719,11.55
33,3.03677,5.6884,8.75
34,2.57565,3.8415,7.95
35,3.89399,4.96235,10.8
