c,x,y,z
0,1.72807,6.17731,5.3
1,0.48255,3.63991,13.9
2,6.63465,4.07219,6.65
3,1.58885,2.40242,8.9
4,0.09895,6.32862,13.25
5,3.13964,2.34107,17.1
6,5.14621,1.01499,7.1
7,1.94536,4.13692,18.4
8,2.49019,0.73376,17.95
9,3.13253,3.55418,13.7
10,3.53284,5.42909,11.45
11,5.90639,3.5,3.7
12,0.77039,4.84013,15.7
13,4.42083,6.53206,5.15
14,6.13364,3.60002,15.9
15,4.77742,1.00178,10.5
16,2.75233,4.70281,7.75
17,3.55208,2.82515,6.55
18,0.65143,6.09485,10.05
19,4.79629,3.05061,13.85
20,0.92335,1.34932,12.4
21,1.71151,1.17615,5.2
22,2.82375,4.20962,3.75
23,6.38018,2.70498,10.15
24,0.07295,0.8415,16.95
25,3.94514,5.3274,17.9
26,6.09981,1.31269,18.3
27,3.23802,3.47516,9.45
28,1.60006,5.66956,8.25
29,5.55418,1.5911,2.25
30,4.70163,1.00173,14.0
31,3.40151,4.40612,1.45
32,3.24308,7.20785,12.45
33,4.31572,5.85699,15.65
34,5.84695,6.60708,5.55
35,0.39529,1.44582,2.65
