c,Rg
0,2.521923617915499
1,2.123665345222735
2,2.3709309355820554
3,2.558560088213681
4,2.1169736445454395
5,2.5887626392738285
6,1.9894424968819782
7,1.466377506544614
8,2.082714488402095
9,2.801266231546013
10,2.7198771348904716
11,2.162389681856626
12,2.228768568178401
13,1.8917160332618634
14,2.4356782078098904
15,2.6168542244649395
16,2.636454528035711
17,1.8433836252391962
18,2.6811286160868897
19,1.8714600990937533
20,2.558302856133339
21,2.540628358182282
22,2.5287807121219505
23,2.3464843040813212
24,1.8118801391096488
25,2.2858435751599453
26,1.54436120273076
27,2.062928174270738
28,2.270308267460611
29,2.106364441638721
30,2.2603833782126426
31,2.020392877882913
32,2.16641591168455
33,2.1260427912203457
34,2.0123234233094838
35,2.438302390045173
