c,x,y,z
0,3.74961,4.88491,4.5
1,0.98457,6.16426,9.4
2,5.3508,1.92394,13.05
3,4.45779,6.79208,17.15
4,6.08628,4.29786,18.4
5,1.50158,1.26938,16.4
6,6.66873,2.95374,9.25
7,0.17303,1.75239,6.65
8,5.16958,5.96652,7.85
9,3.98424,0.19366,5.0
10,6.82695,5.58412,17.3
11,3.61186,4.55418,2.75
12,3.9395,2.23351,1.95
13,3.56723,2.93765,15.3
14,3.7079,5.67401,10.7
15,1.81684,5.39353,14.8
16,2.48575,5.92819,18.8
17,0.06332,5.46039,11.65
18,2.75075,2.53229,8.05
19,7.09022,2.57418,4.3
20,1.21095,0.65346,4.95
21,2.48146,3.72807,18.25
22,2.34455,2.92256,10.95
23,4.43863,4.89664,12.85
24,0.10422,6.70005,5.35
25,5.71223,3.26146,1.35
26,0.91739,1.94043,11.6
27,4.34932,2.77742,17.35
28,1.1884,3.72339,2.4
29,2.18611,0.8345,14.9
30,1.58952,3.06941,6.6
31,1.16459,4.60601,14.1
32,5.2955,6.82828,13.9
33,3.15487,5.57315,8.0
34,5.04011,3.67432,12.35
35,4.81768,1.47749,6.05
