c,x,y,z
0,3.39518,2.11509,14.85
1,2.96805,2.39801,17.75
2,2.05311,2.56892,11.6
3,5.62875,6.71347,11.35
4,1.8449,2.38964,9.05
5,2.66545,3.29541,4.75
6,6.71241,5.94402,17.3
7,1.07606,4.2836,18.65
8,5.8415,4.01558,4.55
9,4.11509,4.23342,17.05
10,2.47598,5.12827,7.6
11,0.91822,0.41165,12.2
12,0.17827,5.52522,13.15
13,5.79458,7.25,1.45
14,3.47302,1.97496,2.45
15,2.5848,3.5,10.2
16,1.98457,4.02288,14.7
17,2.57048,7.47014,8.1
18,4.07361,5.7633,3.45
19,1.57012,0.77454,5.35
20,5.72087,7.34477,4.7
21,6.99952,0.99309,17.9
22,3.83042,3.08485,11.4
23,5.61036,3.91322,11.2
24,3.38249,5.99425,17.15
25,0.50858,6.77083,3.4
26,0.73854,2.65589,13.65
27,5.89697,4.09187,7.25
28,6.1319,6.94107,7.9
29,0.38999,4.53961,11.0
30,4.62682,2.74673,3.5
31,4.18316,2.48751,16.8
32,4.71608,4.48952,13.55
33,5.99565,3.38491,15.55
34,0.90786,0.88138,6.1
35,4.26065,6.90852,17.0
