c,Rg
0,1.6249687672075424
1,3.0788493440894444
2,1.9948868753139861
3,1.919112751586003
4,2.294314596758692
5,1.9146622970383054
6,1.6519636916409512
7,1.713415583272196
8,2.276500108192398
9,1.7879490800914888
10,1.6899774824831246
11,2.03295053363332
12,2.3085495508868767
13,2.198248433844546
14,2.5151547459351282
15,1.9850744889046354
16,1.8889775224972898
17,1.7557037839567358
18,2.4219131936549667
19,2.8309067053684407
20,3.0297268017430214
21,3.0429729758412245
22,2.551379239940625
23,1.7118579782505328
24,2.1803346145259446
25,2.284614235489222
26,2.4724330722994305
27,2.630855012348647
28,2.749482717039698
29,3.3883197644850465
30,3.1133449135776785
31,2.123695259518182
32,2.44453181484717
33,2.2382169046140272
34,2.1172980580211185
35,2.2433650228618616
