c,Rg
0,5.160926153937877
1,5.333845049117944
2,4.33690614688628
3,3.6455686360429427
4,3.092735471989158
5,4.350494379309092
6,3.036225532877951
7,3.699299317289695
8,4.49625276980732
9,4.891428921501364
10,3.9413911001700908
11,3.3000868357665984
12,3.7089108591202353
13,2.9347308202968123
14,4.653747312650312
15,4.7776267735770235
16,3.2705620080041293
17,4.569339984067721
18,5.080510818923624
19,3.6320359706643877
20,3.493761261863782
21,3.534068546548015
22,4.408131548411412
23,4.173173546702797
24,3.7595000922995068
25,5.023469673134297
26,3.441898872032704
27,4.494100255279137
28,5.268316502109569
29,3.964553122269898
30,3.809895694228387
31,4.6298235270472246
32,5.035807886139025
33,5.10772717201105
34,4.54335950596032
35,4.800162541175038
