c,x,y,z
0,4.297,5.76456,7.75
1,3.60993,2.39009,9.95
2,4.35854,1.71887,17.25
3,4.4041,4.27929,10.1
4,3.97556,5.89643,19.1
5,1.38525,3.79787,17.85
6,4.76658,5.09826,4.35
7,1.06177,2.23342,5.0
8,6.5832,2.24346,7.65
9,1.28962,4.94295,4.2
10,2.66104,1.40126,13.4
11,4.28962,3.92017,1.9
12,5.54142,1.80193,3.7
13,3.77571,3.32339,13.65
14,1.66455,4.29076,10.85
15,4.45858,6.74962,17.05
16,6.83407,1.33449,17.5
17,6.81061,5.0935,10.15
18,5.78905,7.28834,5.75
19,1.86178,4.64493,4.3
20,5.61036,2.21537,3.85
21,3.36606,3.63472,16.3
22,2.83732,0.11513,10.8
23,1.06496,1.68587,11.45
24,1.29702,0.28697,1.3
25,2.63962,7.13298,4.3
26,1.47173,4.37258,17.45
27,4.09211,7.30754,14.0
28,3.85746,0.85448,4.9
29,0.51545,1.29477,15.65
30,2.81963,1.68745,7.5
31,1.82728,5.61781,15.2
32,5.79277,6.44463,12.7
33,6.01161,4.94162,10.55
34,1.86574,3.93376,8.25
35,1.52057,4.90145,7.0
