c,Rg
0,2.0095806374714105
1,2.2892335859846193
2,2.6888838042020335
3,2.3000032567368254
4,2.2481246815957516
5,1.8616761528257273
6,2.565457050897559
7,2.506509300720825
8,2.8075303142797945
9,2.3843929515916624
10,2.91871875590986
11,1.9249853930874385
12,1.8255285266738503
13,2.1308111890545347
14,1.9207523660274377
15,1.907166172990702
16,1.9738103769359405
17,2.116985640055218
18,2.451856572395702
19,2.4692922641518154
20,2.0575893975475283
21,2.2901146212580716
22,2.2507961519648996
23,2.4823290330252354
24,2.5287100465652443
25,2.0814394562417613
26,2.1597559964032973
27,1.9502609329010308
28,1.552401964859617
29,2.259385448412909
30,2.517690965944788
31,2.6737258591336546
32,2.462386074542333
33,2.637818191801702
34,2.1076741048131704
35,2.312614773324775
