c,x,y,z
0,3.21636,3.89689,14.9
1,3.66292,2.24767,18.7
2,6.78391,3.22258,8.7
3,5.99425,0.39292,10.6
4,1.47749,4.8116,10.8
5,4.75835,0.70581,7.5
6,6.3645,3.07706,15.55
7,0.23316,0.06008,17.45
8,0.14052,1.90851,3.9
9,5.55418,7.13561,18.3
10,2.3503,2.66393,6.75
11,2.88491,7.24008,12.85
12,6.63465,2.51024,13.0
13,5.97397,3.26709,1.9
14,3.74721,6.00571,3.35
15,3.1585,6.88509,8.95
16,3.79592,6.37021,9.25
17,6.90887,6.17718,9.4
18,3.15323,5.39984,4.85
19,5.38573,2.33835,5.75
20,3.71636,3.43308,6.25
21,6.82173,5.25114,15.25
22,1.29763,5.22042,4.6
23,3.73854,3.32921,10.95
24,3.1757,0.90019,16.7
25,2.03212,3.22021,4.45
26,1.12683,0.96963,10.45
27,5.01925,0.58448,3.25
28,0.62,5.17615,4.6
29,5.63644,3.8415,12.2
30,2.53572,1.72344,2.85
31,3.22153,0.2321,14.5
32,2.15305,2.42582,13.3
33,0.79992,2.24781,17.6
34,0.07618,1.74995,7.65
35,1.89012,4.90349,16.95
