c,Rg
0,2.180651110677726
1,2.083287977980961
2,1.7191097091518042
3,2.1047693713563964
4,2.4515287355444153
5,2.5250596131576777
6,2.721557148931472
7,2.0457894926164815
8,2.0845386612149945
9,3.1104401797816337
10,1.9406462887399134
11,2.5184984838192777
12,2.345398885925377
13,1.950079846365271
14,2.3102854114805815
15,1.9342287708541614
16,2.2057216055749196
17,1.7434249259718642
18,1.9269537530516916
19,1.5353261293940126
20,1.5228846392619502
21,2.2819936876555995
22,2.363230113298322
23,2.0700674769919942
24,2.4743355489908803
25,1.9157839242722547
26,2.7158656016268554
27,2.8257406626405053
28,2.0379804471338776
29,2.513088090019926
30,2.0699387725244436
31,2.129153200312275
32,2.2082753507658417
33,1.767112341222255
34,2.3936521116068645
35,1.738106104845156
