c,x,y,z
0,6.3841,5.55646,3.85
1,0.91372,2.57289,11.9
2,3.9388,3.55583,3.55
3,2.33292,5.81622,2.35
4,6.3885,5.70251,10.75
5,2.5,0.16776,17.85
6,4.72382,1.38445,3.05
7,3.07774,1.39447,15.4
8,0.25565,4.63531,13.6
9,5.41169,3.58094,9.2
10,4.5269,6.14552,17.0
11,7.41681,4.39518,5.75
12,4.56377,3.47533,13.45
13,6.2246,1.92451,1.6
14,3.07219,5.04938,13.0
15,1.38468,2.28962,6.2
16,2.41125,1.92147,13.3
17,5.10298,4.79805,8.0
18,1.85587,1.11878,7.75
19,2.2914,6.50407,5.15
20,6.25548,2.56263,18.2
21,4.80192,7.07776,6.9
22,5.93734,0.85448,7.15
23,5.74697,1.92396,8.5
24,3.4568,4.18989,15.55
25,7.40977,5.85351,17.75
26,1.22442,2.39924,16.65
27,4.6438,0.7384,5.0
28,6.16912,5.5848,1.75
29,1.44987,4.76477,2.1
30,4.55208,0.75109,16.5
31,2.23342,3.90013,7.9
32,6.5434,1.63475,13.8
33,5.74723,2.95741,18.7
34,0.73928,2.8116,2.75
35,2.60601,4.26709,9.2
