c,Rg
0,4.992810752001321
1,4.842598771775337
2,4.605460793449446
3,3.324926899406963
4,3.2825299372435284
5,4.298377965244564
6,4.964483058295193
7,5.002831374102069
8,5.288320640666562
9,4.862799571203815
10,4.448146259342199
11,4.33209417378016
12,4.796857612979564
13,4.7185043154054656
14,4.3388381137926775
15,5.278748358323211
16,3.5228488218060114
17,3.7165840991022927
18,4.255526575936285
19,4.497201704271224
20,4.157097464926701
21,5.1802590159662865
22,4.842069754557445
23,1.9557992741843422
24,5.350710081634026
25,4.188146740934467
26,3.0068980735967754
27,3.793102844229247
28,4.34830736858608
29,4.311033660562162
30,3.9888014627203496
31,4.809959249110121
32,4.039401363271543
33,4.425514545564166
34,3.1457998859749488
35,4.894432427616097
