c,x,y,z
0,3.94689,4.89399,7.95
1,7.33657,0.67393,9.55
2,0.5,2.67661,8.4
3,5.6884,1.21038,11.6
4,6.66586,2.21038,6.1
5,1.26146,1.41579,9.7
6,6.84438,3.54665,9.85
7,5.73854,6.99383,11.9
8,4.1585,6.69991,10.25
9,3.62497,0.5,8.6
10,2.26146,1.40844,10.05
11,2.94689,2.98182,12.05
12,2.27193,5.89399,7.0
13,0.73854,3.84582,10.3
14,2.83976,6.10601,7.3
15,6.33059,4.40844,10.3
16,5.42394,2.01981,10.25
17,5.59156,4.29749,10.9
18,4.10601,2.23496,11.3
19,5.37372,0.7926,14.5
20,1.5,0.14805,8.75
21,2.63991,3.45335,6.85
22,1.1585,5.37415,6.85
23,5.59156,2.92394,9.9
24,7.00588,5.39709,14.2
25,2.24165,0.53425,8.85
26,7.33657,6.43948,6.55
27,1.6884,2.93685,8.8
28,2.3503,4.5,8.45
29,2.6446,3.5926,4.4
30,3.59156,1.3116,10.1
31,5.6884,5.71038,11.3
32,4.10601,4.34521,9.7
33,0.44098,5.59156,9.05
34,4.19478,3.20631,11.9
35,4.67339,6.13771,10.15
