c,Rg
0,3.1980422924814484
1,2.9915904856948585
2,3.497873144783841
3,3.7417992619193243
4,2.1408032700133846
5,4.544615579617268
6,4.682990683954005
7,2.929023624435283
8,3.154764035565893
9,3.9447268857552102
10,3.6118865198258927
11,3.449073210777063
12,2.442263068221767
13,4.979879012435945
14,3.241162048031539
15,4.435335662303362
16,3.0773684951919558
17,3.365454444796423
18,3.793253552532443
19,2.128969535761374
20,3.9052533090697206
21,2.9841434400510973
22,3.8346700971530785
23,3.945372317285151
24,2.673028609873078
25,3.1627680538730627
26,3.837711897745843
27,3.6746550398098594
28,4.037951912987573
29,2.3039111021261216
30,3.6993774760626956
31,3.6926521935866097
32,3.9461905503916053
33,3.1335515758480823
34,4.166491114403102
35,2.9413229388321165
