c,x,y,z
0,4.43993,1.53961,11.7
1,3.29979,4.29186,18.25
2,1.41596,4.67942,14.25
3,4.05006,3.44582,1.55
4,5.55201,2.67902,8.5
5,7.25,3.16789,2.95
6,2.81361,0.59085,8.35
7,0.70709,3.83194,11.1
8,1.60601,6.0647,3.25
9,0.1473,2.16024,7.35
10,7.25,5.89399,7.1
11,3.84677,7.31567,13.8
12,1.92076,4.25091,11.6
13,4.86183,4.66839,2.4
14,6.48819,4.81532,17.0
15,6.4108,1.53563,17.0
16,4.3048,6.38018,3.85
17,6.76181,2.77742,14.2
18,3.37272,4.0,7.8
19,7.4374,0.76473,5.65
20,4.49907,1.64435,3.45
21,6.22961,7.35474,3.35
22,7.14526,3.16087,5.5
23,3.13253,0.25912,16.15
24,7.16343,4.6841,18.6
25,5.63851,5.11276,11.0
26,6.83426,6.86682,13.35
27,3.04259,4.51937,11.1
28,4.15487,3.12076,3.9
29,2.86747,3.66455,4.8
30,0.73046,2.32708,10.85
31,3.33708,0.0876,5.2
32,4.26208,1.95273,11.7
33,4.14385,5.94213,10.0
34,1.23342,4.11826,16.0
35,1.95614,6.08853,6.1
