c,Rg
0,2.9688596829422575
1,2.155546603370013
2,2.0297850784011593
3,2.0388441596404565
4,2.4136099471124157
5,2.223160880278348
6,2.41366123068255
7,2.734308939677446
8,1.8823833740234743
9,2.5481239463770207
10,2.701323786535039
11,1.911483208610528
12,1.9783921443940278
13,1.9499328951787034
14,2.1391650520705503
15,2.2411278102999836
16,1.7372515245064546
17,1.8901689186154766
18,2.6388398900274344
19,1.9383626844324056
20,2.709145376460998
21,1.6112602430706222
22,2.124356412210531
23,1.8543953058611853
24,2.2051468849942855
25,1.7492722890676566
26,2.014209304938293
27,1.7412032943915536
28,1.6873912175307775
29,2.9333284277932474
30,3.203527777013959
31,2.5161633114327064
32,2.189209594397028
33,2.5424774289066954
34,2.3545322882050272
35,2.3403895245236424
