c,Rg
0,4.21169386572671
1,3.6451385687926874
2,2.358348424745589
3,2.918613681184956
4,2.7906347751721294
5,3.3657414979169156
6,2.07861791525042
7,3.30735601181669
8,3.3304228363677786
9,1.8620886837097743
10,3.623579692182856
11,3.0327352951584814
12,3.5137106530418807
13,2.176993919054438
14,2.361355822340208
15,2.348529453934951
16,2.802072670934856
17,2.6843182391437868
18,3.815348204358286
19,2.1563371523256745
20,4.609308024096459
21,2.345982416067947
22,2.294555765829194
23,2.2669755202251305
24,3.6007115942963273
25,2.4506171851596896
26,1.9248485001422841
27,4.1708468402112295
28,1.9598393689789986
29,2.662720452544728
30,2.5742045602671126
31,2.707798691280428
32,3.586024589054013
33,2.8731771646732818
34,2.2371985421280782
35,2.198891535592422
