c,x,y,z
0,4.94939,2.37357,12.8
1,4.83176,5.11509,2.85
2,4.06509,4.01577,7.15
3,5.44792,5.68518,1.4
4,3.13822,3.17801,11.7
5,0.52098,1.07606,12.8
6,0.07034,1.12606,14.65
7,5.73241,7.17759,3.9
8,6.91609,3.71887,14.2
9,7.08319,2.85615,9.7
10,0.52016,1.63381,6.3
11,0.36084,3.01908,1.7
12,3.99111,6.06914,12.7
13,2.90613,2.66699,8.95
14,3.91539,6.54445,7.8
15,2.54833,3.01522,3.0
16,2.08178,4.225,2.6
17,3.20594,4.22048,18.45
18,2.32092,5.16821,13.05
19,7.3308,5.00889,10.45
20,5.74842,0.4095,8.1
21,3.21456,0.31482,14.25
22,2.65479,6.5832,18.1
23,2.70021,7.38253,9.1
24,0.67826,1.86116,18.0
25,6.77433,4.65761,5.6
26,4.22258,2.63854,6.75
27,1.9052,2.89952,4.7
28,0.5049,1.42211,7.6
29,0.62489,4.48223,17.15
30,1.03785,6.30142,5.25
31,5.39399,6.17347,12.6
32,2.91695,2.7391,16.05
33,3.14385,4.88491,15.5
34,2.42148,4.66455,8.6
35,5.85032,1.10044,17.0
