c,Rg
0,2.6580870258138654
1,2.826947431577036
2,2.0874885202079554
3,2.3723144021187412
4,2.5740617324765154
5,2.034844333702212
6,2.4476399725654097
7,1.9318202047292081
8,1.897841456839849
9,2.34459896856584
10,2.3441980206885256
11,1.8725252394827685
12,2.387899834792071
13,2.168362288940665
14,2.4589684660442477
15,1.5526575643392848
16,2.0122628306709833
17,2.1165614809875
18,1.9612181382243026
19,2.1257398592019676
20,1.9192277877573574
21,1.839556925457867
22,2.059462127959628
23,2.4598509133888578
24,2.3775123015664925
25,1.8777674501918498
26,2.048217934742297
27,1.833535016136861
28,2.5120893927565557
29,2.2275181261888757
30,2.4735380416722927
31,1.4327099627279765
32,2.5816342608897958
33,2.194564813032416
34,2.5160366834567416
35,1.7870744020605298
