c,x,y,z
0,3.33324,2.66699,12.45
1,6.17347,4.60482,18.25
2,0.55121,2.08461,13.15
3,5.78917,0.51939,11.3
4,3.17402,1.76658,7.95
5,5.30665,6.50028,2.5
6,1.81908,5.18232,18.05
7,4.49854,2.77918,17.9
8,6.34519,1.87415,3.1
9,2.34804,2.54737,17.45
10,1.84894,4.6019,7.7
11,0.1794,6.96301,12.05
12,0.54227,7.07776,15.0
13,3.61589,3.01925,3.8
14,3.04142,5.6457,3.0
15,1.55983,4.35507,9.8
16,1.0478,5.16884,14.85
17,5.18316,5.12912,9.1
18,4.14767,4.18367,5.65
19,1.12063,5.84407,3.9
20,3.10988,3.73792,2.05
21,6.3885,7.21385,18.4
22,2.66741,5.04463,11.05
23,5.71887,3.40706,11.75
24,3.71887,0.753,18.0
25,1.13323,3.35091,6.0
26,2.46069,1.9388,15.45
27,6.77623,5.25673,8.2
28,4.50158,1.369,8.15
29,4.95462,0.8837,9.4
30,4.79973,5.22526,6.0
31,3.20241,3.45999,17.2
32,3.86719,5.21753,13.35
33,4.56642,3.60199,15.25
34,1.15383,2.77535,6.25
35,4.20729,0.79976,14.85
