c,x,y,z
0,5.50649,4.47873,16.95
1,2.7107,3.5,16.05
2,4.72004,6.05243,12.0
3,0.21031,1.86308,5.2
4,3.77742,1.60199,10.75
5,4.09826,2.507,6.1
6,3.45886,3.57852,17.35
7,6.05311,4.71364,14.2
8,0.44688,5.68903,2.1
9,0.84438,3.95741,14.75
10,3.60601,7.25,8.1
11,0.48165,5.82866,17.25
12,6.72595,2.60076,14.0
13,3.11379,2.83539,2.0
14,4.45095,3.90349,0.8
15,2.95858,5.24844,3.95
16,6.46254,0.52158,8.2
17,1.93142,3.36218,8.4
18,2.10997,3.66166,6.0
19,3.79295,5.07104,8.45
20,2.50932,4.63431,7.6
21,1.76658,0.33375,13.2
22,4.63027,7.0096,2.85
23,0.25038,4.00804,10.9
24,4.89399,0.45506,17.1
25,7.29946,1.15593,5.85
26,5.82385,4.23342,6.45
27,6.60881,7.19075,4.15
28,5.32801,6.81585,2.6
29,3.52127,5.23342,14.0
30,2.06279,4.42226,4.95
31,3.5,0.3631,16.25
32,1.84521,4.18561,10.45
33,6.3885,2.38964,9.15
34,0.39961,7.18433,10.8
35,0.46654,1.39399,16.75
