c,x,y,z
0,3.44793,3.94689,12.2
1,3.95374,6.82208,17.05
2,6.05745,1.04209,17.0
3,2.99624,7.20686,1.3
4,6.26177,3.86739,9.9
5,1.42259,1.89399,3.9
6,2.60652,3.19478,10.15
7,2.66292,6.74945,9.25
8,3.36213,0.76192,3.05
9,4.33194,6.1585,15.05
10,0.60527,6.49179,3.0
11,1.28113,3.50294,14.15
12,0.68332,2.96456,16.55
13,0.19,5.11805,4.15
14,0.59814,6.50678,12.4
15,3.74047,4.80022,18.65
16,4.44582,4.77133,5.3
17,1.64557,3.10601,18.15
18,2.66639,5.50459,7.5
19,4.94393,3.7031,3.4
20,5.44792,5.27193,7.55
21,5.27234,1.5283,2.45
22,6.97831,2.85615,5.6
23,3.8116,2.86792,15.6
24,4.5,1.41181,11.15
25,7.48746,6.87758,11.0
26,6.30607,2.36063,8.75
27,5.83006,0.6884,14.5
28,5.18519,0.97338,7.7
29,1.30346,3.77034,7.9
30,2.01183,5.0421,15.95
31,2.45167,6.64493,5.95
32,0.53508,2.20536,14.8
33,2.72766,1.41748,10.45
34,5.73809,2.61901,13.45
35,1.67487,4.01818,1.25
