c,Rg
0,3.5951821888744386
1,3.970291766470067
2,4.540526426087618
3,2.747752511508269
4,2.3040372224640815
5,4.033352183680468
6,4.1425631305388695
7,4.766051568846061
8,3.3945061435943815
9,4.392144781186066
10,3.3893445139879184
11,3.1971897535961173
12,4.648553010518435
13,3.228439867505666
14,3.786176968513226
15,5.011993135839274
16,3.3812379901450296
17,4.397735128586077
18,3.7927977632613104
19,4.3877452191871855
20,5.038733593285122
21,3.1638361120639606
22,3.554882974163847
23,4.383086801524697
24,2.5663937139301134
25,4.127367050118029
26,3.9626110430371537
27,3.954358162963997
28,4.639592256276407
29,3.6493560566351975
30,3.7391892582483703
31,3.555285553229164
32,4.407382330431522
33,3.8831087629372423
34,3.2666188918360217
35,3.9094209662941135
