c,x,y,z
0,3.5,5.3116,9.2
1,0.47236,1.54508,10.15
2,0.2407,2.5334,9.8
3,5.78962,1.40174,8.8
4,1.40844,2.11719,9.45
5,1.78962,1.1585,10.25
6,6.31472,3.83063,9.7
7,7.25,7.05985,9.45
8,4.73854,6.3899,9.9
9,5.78962,0.49322,9.25
10,4.32071,3.03677,7.5
11,4.3116,1.8247,8.0
12,2.45492,0.21045,9.25
13,0.5,3.64348,10.1
14,3.25279,6.41682,9.45
15,0.01053,4.5,8.3
16,6.55875,2.4332,10.9
17,5.60601,4.28732,9.85
18,4.21083,3.19712,9.3
19,4.40844,0.45605,10.0
20,0.67393,6.2616,8.65
21,1.59156,3.44987,10.05
22,1.45167,4.86097,14.05
23,5.14597,2.78962,9.55
24,5.96323,6.10601,9.55
25,3.54508,0.8247,9.65
26,1.05311,7.10538,9.05
27,2.96235,2.36063,6.45
28,1.94061,4.73894,10.7
29,3.01981,4.40174,13.25
30,2.78962,1.8415,9.55
31,6.19588,6.23902,10.4
32,4.73854,3.8827,12.0
33,2.5,5.3801,11.95
34,2.78962,3.8247,10.4
35,4.49911,5.19853,11.7
