c,x,y,z
0,2.95374,5.52027,3.1
1,6.17586,3.60308,18.15
2,5.8116,1.89947,15.7
3,2.8501,0.98011,10.1
4,2.1013,5.13253,9.2
5,4.68085,1.72454,5.45
6,5.83025,5.40184,2.75
7,1.13253,1.62299,6.4
8,4.3128,5.75063,13.7
9,0.09336,3.95845,2.05
10,6.59365,7.00323,6.4
11,0.69695,5.04626,12.35
12,4.12605,2.98075,12.3
13,0.69666,3.13253,12.0
14,1.34648,1.76658,2.25
15,4.84889,5.63471,9.3
16,1.85662,0.86955,4.55
17,4.4724,7.06318,11.5
18,6.02912,1.71362,7.5
19,4.21989,3.8116,18.95
20,2.66166,6.17347,7.05
21,7.46051,3.75859,5.15
22,2.03348,1.37669,15.0
23,5.77776,2.20092,14.8
24,1.69661,1.42454,16.95
25,3.60601,0.69459,4.8
26,4.57297,5.74514,3.95
27,2.78914,3.03318,3.1
28,4.23153,3.60886,1.95
29,2.39045,2.99956,9.05
30,2.14949,1.05311,11.85
31,4.12962,2.67355,8.15
32,6.05398,0.31475,17.65
33,2.29837,5.57106,12.0
34,2.15148,4.55487,16.15
35,6.89847,0.25857,15.0
