c,Rg
0,3.096057450452107
1,3.1140157487398805
2,3.4355348609787093
3,3.4836810122914526
4,1.9504888585172693
5,2.092048801581837
6,2.9779457960983775
7,1.886400051579728
8,2.344165855416378
9,3.614525327964932
10,3.532521415207557
11,1.8983373791294318
12,1.8386778027974342
13,2.251392395851954
14,1.9502727921242198
15,3.1503688620223502
16,3.3464639924852024
17,3.116192382973169
18,2.164646452079415
19,2.48599210612182
20,3.2890663089241605
21,2.78786693436039
22,2.8479005812879072
23,2.8010615063757522
24,2.0183296760688028
25,3.7674029781004315
26,1.575190329642739
27,2.800943513978816
28,3.8367887222780457
29,2.3740838280482013
30,3.971443322521423
31,2.233414349846441
32,3.478982638430379
33,2.7902512553890193
34,2.6914725784224514
35,2.2645841818974186
