c,x,y,z
0,3.97757,3.87874,4.1
1,2.61589,2.30152,13.0
2,6.82828,3.72717,4.25
3,2.99397,4.60807,9.25
4,2.08234,5.66938,12.6
5,1.75903,3.55418,14.95
6,6.30304,3.70846,5.65
7,5.70856,5.64319,18.75
8,4.44792,4.75063,17.1
9,6.74955,5.65545,14.3
10,4.01181,4.0,12.6
11,3.0,5.76456,3.4
12,2.67093,0.99309,15.5
13,1.44582,6.47842,3.25
14,6.14283,5.38747,12.9
15,4.79104,2.55013,14.3
16,6.23496,5.26992,10.2
17,3.65554,4.87808,9.0
18,4.30926,6.64322,13.1
19,0.36925,0.6434,9.5
20,3.66839,1.04084,8.2
21,1.83336,7.21437,7.85
22,0.73832,1.83399,5.15
23,0.00617,3.82791,10.55
24,2.10122,2.81985,18.2
25,3.64441,0.36544,17.95
26,7.04765,5.85423,17.65
27,5.58094,6.84681,5.9
28,2.29568,1.6884,5.6
29,2.68029,2.22258,2.4
30,5.36218,1.87415,14.65
31,5.94689,7.20069,2.5
32,3.297,1.94172,11.75
33,1.59549,5.78905,16.45
34,3.78364,2.97236,4.0
35,6.11746,2.59173,8.75
