c,x,y,z
0,0.74421,4.68029,9.05
1,3.34368,5.59709,10.7
2,1.92402,4.29367,17.8
3,2.63196,4.21636,13.9
4,3.81831,3.57139,18.1
5,1.51967,7.26181,15.3
6,5.86747,1.82385,3.55
7,5.80175,4.70104,10.3
8,4.11384,4.77369,5.55
9,0.7205,0.03847,3.75
10,5.31012,6.0,16.2
11,4.3116,3.92148,4.8
12,6.85096,0.29799,8.2
13,6.4253,2.81684,15.9
14,7.06806,5.93525,13.4
15,1.24079,0.86001,12.1
16,5.03868,5.27166,19.15
17,5.23342,6.12877,5.4
18,5.11951,6.59991,3.4
19,3.46009,2.29749,6.25
20,1.60297,4.6603,5.35
21,0.24196,0.48306,18.35
22,4.40252,4.38137,13.8
23,3.55418,4.64599,11.3
24,1.8352,4.5234,2.25
25,7.19291,4.61248,5.7
26,5.49241,2.69345,15.0
27,0.44804,7.21385,12.7
28,2.17615,0.56082,8.9
29,7.09548,2.13253,11.75
30,1.27022,3.26048,1.85
31,1.49021,1.5,16.7
32,4.44987,3.6402,8.4
33,4.13253,6.0415,16.35
34,1.15593,4.83629,9.9
35,1.60082,2.4566,5.95
