c,Rg
0,2.525635236945351
1,1.8762496275815754
2,2.723649582747384
3,2.16187779166631
4,2.3399236333692603
5,2.0841736060127047
6,1.8167778228776355
7,2.1626198959826484
8,1.9410781377883788
9,1.7057165400206449
10,2.4708173828310334
11,1.6312585286826855
12,2.3127595041854225
13,2.1969362325748105
14,2.30719746740499
15,2.9834364414882377
16,1.7253357476155184
17,2.0238209113703713
18,2.18621699401043
19,1.9495461308981634
20,2.0403376334812826
21,1.934561414326255
22,2.1039894574355644
23,2.207420841072223
24,2.069126638101206
25,1.994973633735544
26,2.180762679293646
27,1.852341022301239
28,1.6463741183582787
29,1.8331566781101936
30,2.0695991695253455
31,2.59334628543895
32,2.174214571655705
33,2.686895977778075
34,2.0754012196681395
35,2.0163132774695502
