c,x,y,z
0,3.77288,3.25005,3.0
1,2.91132,0.0454,17.05
2,5.27193,2.4041,16.25
3,1.74515,0.44067,9.8
4,0.72504,5.65971,8.5
5,5.11805,2.44582,5.2
6,7.0421,5.65545,3.35
7,0.63674,3.41099,6.15
8,4.81754,3.55418,14.3
9,4.60482,5.20982,1.55
10,5.78962,6.20922,8.1
11,1.94061,4.88491,12.6
12,3.73291,4.54647,9.45
13,2.70377,2.98075,12.0
14,0.73873,5.42908,2.8
15,5.89508,5.89508,11.4
16,2.5,1.89756,6.75
17,4.52484,4.68085,11.95
18,6.5243,1.22258,8.2
19,3.15658,4.75269,16.5
20,2.04887,6.22961,6.4
21,0.61997,3.64028,5.05
22,1.64193,1.49013,14.1
23,5.78917,1.703,12.6
24,1.22442,2.55252,18.0
25,4.05061,0.27802,5.05
26,4.2391,5.10899,4.2
27,0.39673,2.24726,2.75
28,3.09156,3.36155,3.05
29,2.70104,2.02317,8.9
30,2.00644,7.37162,13.5
31,4.28424,2.32938,8.4
32,6.32198,6.59925,18.1
33,2.08635,5.87808,13.55
34,0.44688,3.02288,15.8
35,7.42157,5.70588,16.35
