c,Rg
0,2.5974918028359593
1,2.167676739091878
2,1.8125837011294128
3,1.5636673940451657
4,2.6562678543399945
5,3.1595761707070773
6,2.4581439333773765
7,2.435163970249232
8,2.142370187549295
9,2.2574951101829654
10,1.9550936903381382
11,2.7513468667545355
12,1.9836590243285261
13,1.9866474808581418
14,2.216097609695927
15,2.1902992843216653
16,3.0794222049274116
17,1.8813933651684862
18,1.6504448731478434
19,1.8276982342826729
20,1.9065108508739206
21,2.0539183666835448
22,2.4334383665916013
23,2.201770682450831
24,1.9866002759740071
25,2.0651068153487846
26,2.407317353403992
27,2.000571138175296
28,2.147942662945173
29,2.2219201179610395
30,2.4479774314727663
31,2.445962282395213
32,2.7363187438783516
33,2.1071472038042334
34,1.697259387718919
35,1.8403205134432425
