c,x,y,z
0,1.28217,0.82904,15.55
1,2.92781,2.33834,5.2
2,5.46204,2.97893,11.6
3,4.49864,6.50678,12.75
4,5.49353,6.32607,14.3
5,4.31053,3.75233,9.65
6,6.56893,5.5584,5.45
7,1.99073,4.13822,12.5
8,2.49889,4.14098,16.4
9,4.44582,5.03947,16.0
10,4.9388,7.3967,3.15
11,3.23342,5.22869,18.45
12,6.6805,6.55933,3.5
13,3.07741,0.1753,11.25
14,3.86363,2.54674,15.7
15,4.55671,4.23028,1.6
16,0.69858,2.52374,10.45
17,0.72754,4.34415,4.35
18,2.90625,3.8086,8.95
19,1.14597,4.28042,18.65
20,3.66708,5.92186,3.55
21,6.33148,3.75358,18.25
22,0.80282,1.28962,6.9
23,3.31915,3.0216,9.4
24,6.85543,1.85403,17.0
25,0.0059,6.38003,11.2
26,6.77335,5.86727,8.7
27,5.05049,1.81908,12.05
28,5.81125,2.0659,5.65
29,0.80241,3.15111,16.5
30,1.8415,2.7511,2.0
31,0.97447,2.43221,9.6
32,3.03107,1.88564,18.75
33,2.47804,5.51157,7.3
34,1.56657,5.30933,7.6
35,0.0876,4.91645,13.4
