c,Rg
0,1.9269092782225115
1,1.8261273343608873
2,2.685584681405522
3,1.5819323033872212
4,2.4909119100642645
5,3.3848580880887758
6,2.832434865623568
7,2.4328893026194187
8,2.1170740167740947
9,1.8879960414418246
10,2.0855858310076814
11,2.1529874506136815
12,2.0595605730349376
13,2.0411549340508186
14,1.8854366404098548
15,2.2047737135815093
16,2.023130039320261
17,2.2280528396113053
18,2.1237813903036256
19,1.4405008752513828
20,1.8158331412605069
21,2.17263855374059
22,2.3619166256241986
23,1.67580391123186
24,2.352560548211246
25,2.8364612263346736
26,1.9555528747134403
27,1.91399260824069
28,1.6413851045077752
29,1.5922223927579968
30,1.8783452206929376
31,2.2083591230141892
32,1.7073875001592345
33,2.5212311243914156
34,1.636753106183092
35,2.187796293259498
