c,x,y,z
0,5.70251,4.00279,10.3
1,2.74995,0.52149,18.05
2,2.65545,2.88195,7.5
3,3.34899,7.21166,11.2
4,3.41137,2.3818,4.95
5,2.31906,0.69746,2.95
6,4.89399,6.13141,18.3
7,1.79446,4.59277,15.4
8,4.28803,5.02243,1.9
9,6.18917,3.03107,17.55
10,2.34195,7.16343,6.7
11,2.66455,1.76658,12.6
12,3.56369,3.33161,14.7
13,4.05587,1.27725,2.65
14,5.56692,2.80783,1.4
15,1.47973,4.73291,11.45
16,6.47842,1.43177,12.5
17,5.22597,4.78657,9.0
18,5.6497,2.0,5.35
19,1.19169,2.04259,1.65
20,3.55418,5.18316,3.5
21,2.8116,5.05928,15.4
22,6.43735,5.71887,7.75
23,1.3468,2.81576,11.6
24,5.25953,0.96235,15.85
25,4.44192,3.6555,6.9
26,7.14692,4.74883,16.45
27,7.18774,1.5977,7.35
28,7.46706,0.0785,5.9
29,4.13602,0.91608,10.2
30,6.49888,2.5434,4.65
31,2.36938,3.92394,16.65
32,4.9122,6.55968,14.6
33,0.43767,6.78271,15.9
34,1.88002,5.52251,4.15
35,5.86747,4.34455,11.4
