c,x,y,z
0,5.09612,6.24203,12.75
1,0.27802,2.95326,2.2
2,1.60482,0.65481,7.35
3,3.25943,3.14982,1.8
4,4.07931,3.69661,10.95
5,2.74545,3.08461,12.8
6,6.62871,1.16407,14.7
7,2.3948,6.3129,2.95
8,0.68241,6.258,17.05
9,6.81061,2.08403,8.65
10,1.89952,1.91004,4.5
11,0.92979,6.46254,1.35
12,5.82385,6.37279,11.1
13,2.71887,1.60601,9.2
14,0.87656,4.81576,8.7
15,4.55418,0.82453,2.5
16,5.68718,7.27956,1.75
17,2.12735,6.7754,14.35
18,6.89073,4.40802,12.6
19,1.07698,5.32938,10.4
20,6.08392,1.76658,8.8
21,4.29979,1.5211,12.65
22,5.86727,4.8647,16.7
23,3.64186,6.74955,5.15
24,1.78526,0.85448,17.6
25,0.66893,3.79916,6.45
26,4.94148,2.27372,6.75
27,6.01161,3.45244,3.75
28,4.5,3.71221,6.4
29,2.66166,4.20642,17.85
30,1.87792,4.09156,5.5
31,4.5668,5.96669,16.15
32,2.88694,1.8116,15.2
33,4.63196,3.39399,15.6
34,2.71109,6.72762,9.85
35,4.8068,2.4566,17.55
