Re,Rx2,Ry2,Rz2
5.196152422706632,1,25.0,1
3.605551275463989,4.0,9.0,0
4.123105625617661,9.0,4.0,4
5.385164807134504,4,16.0,9
4.358898943540674,9,1,9
4.123105625617661,0,16,1
6.4031242374328485,4,36.0,1
3.3166247903554,9.0,1,1
4.58257569495584,1.0,4.0,16
8.774964387392123,4,64.0,9
3.3166247903554,9,1.0,1
6.557438524302,25,9,9
2.23606797749979,1.0,0.0,4
3.605551275463989,4.0,9.0,0
2.23606797749979,0,1.0,4
7.54983443527075,4,49.0,4
4.58257569495584,16,1.0,4
5.196152422706632,1.0,1,25
7.0,36,9,4
6.4031242374328485,25.0,16.0,0
2.23606797749979,4.0,1.0,0
6.4031242374328485,4,1.0,36
8.306623862918075,4,16,49
8.06225774829855,0,1,64
3.605551275463989,9,4.0,0
4.123105625617661,16.0,1,0
6.4031242374328485,36.0,4,1
3.0,4.0,1,4
3.0,0,0,9
5.385164807134504,16.0,4,9
1.0,0.0,1.0,0
2.23606797749979,1,0,4
2.23606797749979,4,0.0,1
2.23606797749979,4.0,1,0
3.3166247903554,1,1.0,9
5.916079783099616,1.0,9.0,25
