avg_Rgx2,avg_Rgy2,avg_Rgz2,SEx,SEy,SEz,avg_Rg2/3
0.0,0.0,33.25000000000001,0.0,0.0,0.0,11.083333333333336
0.49911799411666663,0.4100600242083332,17.938749999999995,0.07816259134357582,0.060297653232791244,0.8485567959262942,6.282642672774998
0.653088704986111,0.5101457524249998,15.965972222222225,0.08339956741573899,0.053550012205174906,0.7980432560143701,5.709735559877778
0.8768565031666665,0.8150584852694445,12.108819444444443,0.09934017320084355,0.15643006407255786,0.9793118964542485,4.600244810960184
1.035453544127778,0.9642446242777777,9.079999999999998,0.1482175923772804,0.15891859142211268,0.9401263107469816,3.693232722801851
1.3073437597972224,1.476943974930556,5.27076388888889,0.1676369174393257,0.17920225836471648,0.7392175776975466,2.6850172078722228
1.5046149409444445,1.5424530999388895,2.973888888888889,0.1727855870972614,0.16326134405707454,0.45330591702422224,2.0069856432574076
1.6117607681916661,1.67358362725,1.9025000000000007,0.17900177918527718,0.17116027073588713,0.3330196440652314,1.7292814651472224
1.698721111627778,1.4921785908805552,1.7334027777777774,0.1660866270961671,0.14554082040502717,0.27040299423902525,1.6414341600953701
1.7837414171722221,1.5756029484777776,1.8596527777777778,0.17966473717901973,0.164008395511924,0.28338872275078136,1.739665714475926
1.4849686117916667,1.9296313805777778,1.648888888888889,0.16197849498105524,0.17958073181286893,0.15931887649983942,1.687829627086111
1.4100807486500002,2.2174970322944443,1.3452083333333333,0.13636344375057974,0.19787853863438018,0.14870813986831802,1.657595371425926
1.4025727862694446,1.8301259518916662,1.5018749999999996,0.14858410409120318,0.1849170398599733,0.19892434888012314,1.5781912460537033
1.7667192287361118,1.7523439532972225,1.2690277777777774,0.1853827413837924,0.18135650142260126,0.15113296592951703,1.5960303199370374
1.4404706178361113,1.7209889206888889,1.3413194444444443,0.13675560374378787,0.16517424148266077,0.1729228050003745,1.5009263276564815
1.4486401301361107,1.6567824706583334,1.6483333333333337,0.16735788238506474,0.18531771261349872,0.19324546443269908,1.5845853113759258
1.591793267833334,1.626101979752778,1.6089583333333337,0.17678655859632617,0.18440682532519895,0.22749979014031832,1.6089511936398153
1.7150969232583333,1.718622915488889,1.3619444444444442,0.20985444737212497,0.20000025309142375,0.12263044201437902,1.5985547610638886
1.6790737079250002,1.7357361114,1.3058333333333334,0.2017874398424804,0.1531661056874175,0.13685171850270222,1.573547717552778
1.3305378559361112,1.690994965544444,1.5739583333333336,0.1709778789678624,0.18170521542453286,0.2721655581109142,1.5318303849379629
1.6681202084388889,1.8964468396249998,1.3445833333333335,0.1641430983731982,0.19288161588090144,0.18724030958035195,1.6363834604657406
1.7505081171333334,1.8976965002416664,1.3782638888888883,0.17277879798743334,0.209151513389237,0.22595208219193172,1.6754895020879628
1.4268240753888888,1.8515178204861107,1.6545833333333333,0.1906802553478778,0.19743622827260385,0.24216980670136765,1.6443084097361107
1.7024290421250001,1.536290364505556,1.4903472222222223,0.19050737928575978,0.1773139032218014,0.21886533587073878,1.5763555429509262
1.6751005712583331,1.8770059782944442,1.4452083333333334,0.19597935236964228,0.2154253540930052,0.16217514461150295,1.6657716276287033
1.5756691522611115,1.6523689347305557,1.3725694444444445,0.1554035401230074,0.17182805604234627,0.14354602457656992,1.533535843812037
1.6754125031305556,1.6766943808416666,1.7751388888888886,0.18046968854422932,0.12412207136624488,0.21856591901938902,1.7090819242870368
1.8698234509305551,2.0607800365222224,1.965208333333333,0.20594379807424193,0.20828199351140456,0.27382534795112656,1.9652706069287034
1.5230786234277778,1.832909364875,1.5739583333333336,0.15839171989858467,0.21213007540157755,0.22453223809168324,1.6433154405453703
1.7263086179638887,1.6299143066,1.5533333333333337,0.1755497025036827,0.1637926271757414,0.19523957606871642,1.6365187526324074
1.681567174147222,1.5099431416333333,1.196041666666667,0.15891622760454305,0.1447513317067927,0.15084712430376085,1.4625173274824075
1.8178485360166665,1.8295213801694443,1.8667361111111107,0.19510932954567392,0.2067482510427594,0.28242228913322415,1.8380353424324072
1.7745378503444444,1.7655326849249997,1.4876388888888892,0.19100926899398396,0.16768915243497526,0.19378597834011257,1.675903141386111
1.4633416124305556,1.436530409294444,1.7646527777777787,0.15520112230482522,0.15513431695600066,0.30884099380127716,1.5548415998342595
1.5367847850666663,1.519681817686111,1.9963194444444445,0.11960599294732627,0.15253990848440208,0.30884133643729134,1.684262015732407
1.5039882610638884,1.6653062800277776,1.6654166666666665,0.13972785917769445,0.22085639018734649,0.22126683641437414,1.6115704025861108
1.5759137885833336,1.7586438297138889,1.4897916666666668,0.16510752377812493,0.1709205209674154,0.17806993718694322,1.6081164283212965
1.8049278909249997,1.722965343716667,1.2167361111111115,0.20137983493855224,0.18012835504547953,0.1642457151794408,1.581543115250926
1.532657353291667,1.8286972795638892,1.599444444444445,0.16870405833813207,0.1977802001867688,0.2601892075420124,1.6535996924333336
2.003067188025,1.4955477217888888,1.3283333333333334,0.16974798541881406,0.17212875099597844,0.14333056475731473,1.6089827477157408
1.9087442517888893,1.6068481686861114,1.3988888888888888,0.19386522935221928,0.15916332393300894,0.14748245942396845,1.6381604364546298
