c,x,y,z
0,5.36708,4.97313,14.65
1,2.62827,4.89999,8.85
2,2.02099,4.30561,11.6
3,0.79626,2.77977,15.1
4,5.33641,5.69869,4.1
5,5.64958,0.22206,16.55
6,2.93857,0.76336,15.25
7,5.60697,4.70677,9.95
8,0.95633,1.25559,8.25
9,2.48541,2.81594,7.95
10,1.23074,3.95081,15.4
11,6.04639,2.22206,6.6
12,0.96525,3.87022,16.7
13,2.15985,3.15604,6.45
14,2.33309,6.36328,9.0
15,0.8125,5.03119,5.2
16,4.12978,1.85462,6.0
17,2.64818,0.88161,8.9
18,0.94252,2.64958,1.75
19,6.57573,6.03055,16.9
20,5.34883,4.95607,3.3
21,6.27957,3.89857,9.1
22,6.88963,4.40603,12.65
23,4.05361,0.80016,15.35
24,5.59794,1.84782,3.95
25,6.45403,6.26402,9.7
26,4.35657,5.22029,6.8
27,0.35977,0.02488,3.35
28,1.04367,6.40206,3.5
29,2.27617,1.23764,4.8
30,5.03475,0.36223,9.1
31,0.59479,4.31337,6.7
32,4.92775,4.86583,9.15
33,4.30338,0.88217,8.25
34,4.68963,6.50309,12.2
35,5.59677,0.78717,6.85
