c,x,y,z
0,0.05056,3.22206,12.15
1,2.39983,5.16544,1.25
2,2.70634,6.07225,17.85
3,3.65259,6.61214,6.25
4,3.17223,4.29359,16.65
5,1.02488,2.17116,7.15
6,4.70706,3.71151,12.25
7,3.90922,0.73465,13.05
8,3.07103,0.38786,4.7
9,4.01488,0.27794,1.6
10,5.9546,2.10697,4.25
11,5.37083,4.64849,2.25
12,5.16101,0.93866,10.85
13,3.17116,1.27794,16.55
14,2.15082,2.7641,8.9
15,5.92775,0.48147,18.1
16,5.71222,6.02835,11.2
17,5.95361,0.29344,9.1
18,5.12796,4.21787,4.95
19,1.32154,1.78799,3.25
20,3.5,4.42775,11.2
21,3.17202,4.90586,5.8
22,6.80855,3.27617,8.1
23,6.26291,3.39303,1.25
24,0.13417,0.4476,1.3
25,1.84914,6.31077,3.3
26,2.40521,2.91738,15.7
27,1.9369,5.68569,12.45
28,6.53334,3.09448,15.2
29,6.87022,3.80096,16.25
30,0.32468,0.01896,13.0
31,0.85526,2.51281,19.35
32,1.62779,6.22206,7.5
33,6.51442,5.58821,5.9
34,0.23223,6.55488,15.6
35,0.78959,3.11783,17.85
