c,x,y,z
0,0.60035,6.43528,11.9
1,0.65173,3.56445,1.3
2,1.31721,3.15473,18.8
3,5.62019,5.35313,9.55
4,5.64687,1.62019,16.65
5,0.61214,3.29626,7.2
6,5.22206,6.68452,18.65
7,2.58038,3.2558,14.9
8,4.04473,1.58879,4.2
9,3.87022,5.27002,1.55
10,0.44035,6.98172,7.0
11,3.0762,1.78799,2.15
12,3.05361,5.35042,7.5
13,1.94639,5.61214,16.25
14,3.57103,1.53119,6.9
15,6.0,5.22759,17.65
16,4.05361,5.35151,16.35
17,3.99385,0.72206,10.75
18,1.22945,3.77261,11.65
19,6.24856,4.32267,0.8
20,1.0454,6.9405,1.3
21,3.44239,1.25077,6.7
22,3.93078,4.00648,11.35
23,4.70819,6.20671,5.35
24,0.96805,3.60963,5.95
25,1.16929,3.07863,10.8
26,4.26146,4.18094,15.45
27,5.36883,3.91919,5.1
28,6.10594,2.07365,17.6
29,0.72383,0.28799,3.35
30,6.56882,1.15585,14.7
31,5.05252,2.78581,12.35
32,6.7408,1.89303,8.6
33,1.94885,3.22807,3.9
34,6.70282,4.65682,14.95
35,2.73511,0.59677,17.8
