Re,Rx2,Ry2,Rz2
4.123105625617661,9.0,4,4
5.385164807134504,9,4,16
4.358898943540674,9.0,1.0,9
3.7416573867739413,4,9.0,1
3.0,4.0,4,1
4.358898943540674,9,9.0,1
5.0,0,9,16
3.605551275463989,0,9,4
3.0,1.0,4.0,4
2.23606797749979,0,1.0,4
5.385164807134504,16,9,4
3.3166247903554,1.0,9.0,1
3.3166247903554,1.0,1,9
2.23606797749979,1.0,0,4
4.123105625617661,16.0,1,0
1.0,0,1,0
3.7416573867739413,4.0,1,9
1.7320508075688772,1,1.0,1
3.3166247903554,1.0,9.0,1
2.23606797749979,4.0,0.0,1
3.605551275463989,9,4.0,0
4.58257569495584,16.0,4.0,1
3.3166247903554,1,1,9
4.123105625617661,4.0,4.0,9
3.3166247903554,1,1,9
3.0,1.0,4,4
9.539392014169456,81.0,9.0,1
8.18535277187245,9.0,49.0,9
2.23606797749979,4.0,1,0
4.123105625617661,0.0,16,1
4.123105625617661,16,0,1
2.23606797749979,1.0,4.0,0
2.23606797749979,0,4,1
3.3166247903554,1,1,9
3.3166247903554,1.0,1,9
3.605551275463989,4.0,0,9
