c,x,y,z
0,4.85409,3.59794,18.1
1,5.15945,4.39303,4.85
2,0.4051,3.84527,14.85
3,1.61065,1.09495,4.35
4,3.26385,5.10697,13.6
5,4.82777,2.32838,13.55
6,2.86601,3.78392,17.45
7,4.09427,0.50686,1.05
8,0.5,2.64096,12.4
9,3.06472,4.27617,4.45
10,3.54064,0.5524,9.55
11,3.88725,1.25971,6.95
12,2.0,3.75749,7.65
13,1.06434,2.38546,18.2
14,4.31506,6.54433,3.35
15,5.87811,6.88641,18.35
16,0.3431,7.0,15.8
17,6.29909,5.33641,6.55
18,6.5,1.03955,8.0
19,1.96821,3.40835,1.55
20,5.0,2.93392,9.8
21,1.42897,1.5524,10.65
22,6.0,3.18617,2.8
23,0.47974,5.27794,10.1
24,6.13114,0.59677,3.55
25,1.45017,5.59794,3.05
26,0.20522,1.89267,14.95
27,5.56973,3.63955,5.95
28,3.99217,0.24491,17.3
29,1.73675,0.87811,13.8
30,4.18538,7.0,14.05
31,7.0,1.54853,4.4
32,5.5,4.44906,11.1
33,3.79037,2.53202,1.35
34,2.88873,4.34351,10.6
35,2.24098,0.76284,18.65
