c,x,y,z
0,6.33966,5.68047,9.65
1,3.66492,3.45195,7.3
2,4.85227,0.04367,6.35
3,1.66359,5.01492,1.1
4,0.92775,4.51548,5.25
5,4.18094,0.02277,11.75
6,5.15985,5.0774,8.15
7,2.48667,1.42007,12.6
8,6.91375,6.62287,8.95
9,1.80016,6.2421,13.25
10,2.93382,4.46766,8.65
11,6.79912,6.40291,10.0
12,0.77794,6.21201,12.8
13,5.7598,3.22963,3.7
14,2.72655,1.92137,16.05
15,5.5,5.40323,12.85
16,5.96115,3.62663,18.05
17,5.40206,0.85358,3.1
18,5.79329,1.10469,2.85
19,6.30372,6.18663,17.8
20,3.0,5.34136,4.55
21,0.70983,6.55761,9.3
22,1.78799,2.02277,11.0
23,5.66492,6.90586,16.8
24,2.75509,6.0,9.65
25,6.76155,2.34445,7.25
26,3.9113,5.85462,2.4
27,0.33671,6.72559,7.25
28,1.72003,1.05361,17.1
29,6.9844,4.1118,2.05
30,2.65864,4.02277,8.85
31,6.44512,0.23664,5.8
32,3.31337,1.44987,3.15
33,5.27794,3.51273,9.65
34,1.03422,3.12978,12.35
35,0.34373,2.84015,13.6
