c,x,y,z
0,1.05731,6.74938,14.75
1,2.33641,0.32267,3.85
2,5.98719,0.93078,19.0
3,2.38786,4.55761,9.45
4,1.20282,5.18963,17.9
5,5.55761,0.25362,10.7
6,0.14286,5.03467,17.2
7,5.53299,1.32394,14.1
8,2.66989,6.19006,2.45
9,0.3346,1.02099,6.0
10,3.17018,4.46547,1.35
11,4.54983,1.92072,3.55
12,0.69386,6.85883,7.8
13,6.47042,3.38501,12.6
14,3.04528,2.52174,7.9
15,4.39751,6.13417,18.3
16,4.1275,5.51912,11.85
17,6.62019,5.47793,9.75
18,1.65965,4.18928,7.1
19,1.12535,6.05665,3.8
20,6.18342,1.39303,1.95
21,5.44512,3.72206,7.25
22,3.15649,2.48116,17.2
23,5.72879,6.81072,0.8
24,6.48338,4.12978,4.7
25,3.22206,4.22053,1.2
26,5.20798,1.23074,16.4
27,5.88288,2.28778,5.45
28,5.34971,5.07958,15.45
29,3.75749,1.5,9.45
30,2.77794,2.0,11.6
31,1.96537,2.75718,14.9
32,5.90238,0.52207,9.2
33,4.18779,6.43041,5.95
34,6.82992,3.16783,18.45
35,2.55761,0.0811,12.75
