c,x,y,z
0,4.11404,3.52459,10.35
1,1.57276,3.5,2.3
2,6.42759,2.32837,17.0
3,1.52049,6.03463,10.45
4,0.34096,4.33084,19.0
5,2.18862,4.41712,11.7
6,6.55266,6.96491,19.0
7,5.21787,5.57993,11.0
8,4.95633,6.52061,3.35
9,0.09427,5.9693,5.95
10,2.51856,4.32252,6.3
11,4.5,4.24673,3.35
12,0.61915,1.78254,4.05
13,1.27376,5.76222,16.5
14,3.78799,0.51398,5.75
15,3.68047,2.32062,14.75
16,3.60226,2.26658,16.0
17,6.59837,3.03027,9.15
18,2.00262,1.76005,8.05
19,1.2359,5.33992,1.3
20,5.67162,5.04119,1.4
21,3.52954,2.78213,5.8
22,0.34351,6.14543,14.35
23,4.26691,2.12579,3.0
24,0.60249,6.08407,8.05
25,6.66533,3.17223,8.5
26,6.21646,3.16934,16.65
27,6.78213,1.53111,1.6
28,2.5,6.032,16.35
29,4.4853,0.98567,10.0
30,2.02742,0.73961,12.0
31,6.23021,0.74854,14.0
32,2.90924,4.73309,14.2
33,2.22206,0.81906,3.25
34,4.40039,5.96306,17.8
35,6.38935,2.5,12.5
