Re,Rx2,Ry2,Rz2
1.0,0.0,1.0,0
1.0,1.0,0.0,0
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
1.7320508075688772,1.0,1.0,1
2.23606797749979,4.0,0.0,1
1.0,0.0,0.0,1
2.23606797749979,0.0,4.0,1
1.0,0.0,1.0,0
3.0,9.0,0.0,0
1.7320508075688772,1.0,1.0,1
1.0,0.0,1.0,0
7.280109889280518,49.0,4.0,0
3.3166247903554,1.0,9.0,1
1.0,1.0,0.0,0
1.7320508075688772,1.0,1.0,1
3.0,4.0,4.0,1
2.23606797749979,4.0,1.0,0
1.7320508075688772,1.0,1.0,1
1.0,0.0,1.0,0
2.23606797749979,1.0,0.0,4
1.7320508075688772,1.0,1.0,1
2.23606797749979,1.0,4.0,0
2.23606797749979,0.0,1.0,4
2.23606797749979,1.0,4.0,0
9.1104335791443,1.0,81.0,1
1.7320508075688772,1.0,1.0,1
1.0,1.0,0.0,0
3.0,0.0,9.0,0
7.14142842854285,49.0,1.0,1
2.23606797749979,1.0,0.0,4
2.23606797749979,4.0,0.0,1
1.0,0.0,1.0,0
3.0,1.0,4.0,4
1.7320508075688772,1.0,1.0,1
